"seq_id","COG","COG_categories","description"
"211108-DFI.6.78","COG0275@2","J","Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA"
"211108-DFI.6.78","COG0534@2","V","MATE efflux family protein"
"211108-DFI.6.78","COG0668@2","M","Small conductance mechanosensitive ion channel, MscS family"
"211108-DFI.6.78","COG0136@2","E","Belongs to the aspartate-semialdehyde dehydrogenase family"
"211108-DFI.6.78","COG0111@2","C","Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family"
"211108-DFI.6.78","COG0028@2","H","Acetolactate synthase"
"211108-DFI.6.78","COG0129@2","H","Belongs to the IlvD Edd family"
"211108-DFI.6.78","COG0473@2","C","Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate"
"211108-DFI.6.78","COG5632@2","M","N-acetylmuramoyl-L-alanine amidase"
"211108-DFI.6.78","COG0516@2","F","Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth"
"211108-DFI.6.78","COG0517@2","F","Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth"
"211108-DFI.6.78","COG3773@2","M","Cell Wall Hydrolase"
"211108-DFI.6.78","COG1196@2","M","Domain of unknown function (DUF4982)"
"211108-DFI.6.78","COG3250@2","M","Domain of unknown function (DUF4982)"
"211108-DFI.6.78","COG0493@2","C","NADPH-dependent glutamate synthase beta chain and related oxidoreductases"
"211108-DFI.6.78","COG0543@2","C","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG0008@2","J","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG0071@2","O","Belongs to the small heat shock protein (HSP20) family"
"211108-DFI.6.78","COG1762@2","GKT","Psort location"
"211108-DFI.6.78","COG3711@2","GKT","Psort location"
"211108-DFI.6.78","COG3731@2","G","PTS system glucitol/sorbitol-specific IIA component"
"211108-DFI.6.78","COG3732@2","G","Sorbitol phosphotransferase enzyme II N-terminus"
"211108-DFI.6.78","COG3730@2","G","PTS system enzyme II sorbitol-specific factor"
"211108-DFI.6.78","COG4578@2","K","Glucitol operon activator"
"211108-DFI.6.78","COG1028@2","IQ","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG0703@2","F","Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate"
"211108-DFI.6.78","2Z89W@2","S","TcpE family"
"211108-DFI.6.78","COG2333@2","N","Metallo-beta-lactamase superfamily"
"211108-DFI.6.78","COG0582@2","L","Phage integrase family"
"211108-DFI.6.78","COG0610@2","L","Subunit R is required for both nuclease and ATPase activities, but not for modification"
"211108-DFI.6.78","COG0610@2","L","type I restriction enzyme R"
"211108-DFI.6.78","COG0732@2","L","type I restriction enzyme R"
"211108-DFI.6.78","31TP2@2","S","Psort location Cytoplasmic, score 8.87"
"211108-DFI.6.78","COG0732@2","V","Type I restriction modification DNA specificity domain"
"211108-DFI.6.78","COG0286@2","V","HsdM N-terminal domain"
"211108-DFI.6.78","2ZBVG@2","S","Protein of unknown function (DUF2992)"
"211108-DFI.6.78","COG0566@2","J","Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family"
"211108-DFI.6.78","COG1939@2","J","Involved in correct processing of both the 5' and 3' ends of 23S rRNA precursor. Processes 30S rRNA precursor transcript even in absence of ribonuclease 3 (Rnc)"
"211108-DFI.6.78","COG0215@2","J","Belongs to the class-I aminoacyl-tRNA synthetase family"
"211108-DFI.6.78","COG4552@2","S","Acetyltransferase (GNAT) domain"
"211108-DFI.6.78","COG5492@2","IN","Cysteine-rich secretory protein family"
"211108-DFI.6.78","COG2172@2","F","Binds to sigma F and blocks its ability to form an RNA polymerase holoenzyme (E-sigma F). Phosphorylates SpoIIAA on a serine residue. This phosphorylation may enable SpoIIAA to act as an anti-anti-sigma factor that counteracts SpoIIAB and thus releases sigma F from inhibition"
"211108-DFI.6.78","COG1366@2","T","COG1366 Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)"
"211108-DFI.6.78","COG3063@2","NU","Tetratricopeptide repeats"
"211108-DFI.6.78","COG0285@2","H","Folylpolyglutamate synthase"
"211108-DFI.6.78","COG0525@2","J","amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner"
"211108-DFI.6.78","31XPQ@2","S","Psort location Cytoplasmic, score 8.87"
"211108-DFI.6.78","2ZB38@2","S","Psort location Cytoplasmic, score"
"211108-DFI.6.78","2Z86R@2","S","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG1055@2","P","CytoplasmicMembrane, score"
"211108-DFI.6.78","COG1896@2","S","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG1404@2","O","Belongs to the peptidase S8 family"
"211108-DFI.6.78","COG0042@2","J","Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines"
"211108-DFI.6.78","COG2195@2","E","dipeptidase"
"211108-DFI.6.78","COG1720@2","S","Methyltransferase, YaeB family"
"211108-DFI.6.78","COG2246@2","S","Psort location CytoplasmicMembrane, score"
"211108-DFI.6.78","COG4690@2","E","Peptidase family C69"
"211108-DFI.6.78","COG5492@2","E","Peptidase family C69"
"211108-DFI.6.78","COG0860@2","M","N-acetylmuramoyl-L-alanine amidase"
"211108-DFI.6.78","COG4676@2","S","Carboxypeptidase regulatory-like domain"
"211108-DFI.6.78","COG3279@2","KT","LytTr DNA-binding domain"
"211108-DFI.6.78","COG1674@2","D","FtsK/SpoIIIE family"
"211108-DFI.6.78","COG1716@2","D","FtsK/SpoIIIE family"
"211108-DFI.6.78","COG0515@2","KLT","Protein tyrosine kinase"
"211108-DFI.6.78","COG3188@2","NU","Bacterial Ig-like domain (group 3)"
"211108-DFI.6.78","COG0515@2","KLT","Psort location CytoplasmicMembrane, score 9.49"
"211108-DFI.6.78","COG0631@2","T","Serine/threonine phosphatases, family 2C, catalytic domain"
"211108-DFI.6.78","COG0265@2","T","Forkhead associated domain"
"211108-DFI.6.78","COG1716@2","T","Forkhead associated domain"
"211108-DFI.6.78","COG3279@2","KT","LytTr DNA-binding domain"
"211108-DFI.6.78","COG3290@2","T","GHKL domain"
"211108-DFI.6.78","COG1476@2","K","Cro/C1-type HTH DNA-binding domain"
"211108-DFI.6.78","COG0515@2","KLT","Protein tyrosine kinase"
"211108-DFI.6.78","COG0515@2","KLT","Protein kinase domain"
"211108-DFI.6.78","COG3316@2","L","Transposase IS66 family"
"211108-DFI.6.78","COG3210@2","U","domain, Protein"
"211108-DFI.6.78","COG5492@2","N","domain, Protein"
"211108-DFI.6.78","COG3290@2","T","GHKL domain"
"211108-DFI.6.78","COG3279@2","KT","LytTr DNA-binding domain"
"211108-DFI.6.78","COG0152@2","F","Belongs to the SAICAR synthetase family"
"211108-DFI.6.78","COG0177@2","L","DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate"
"211108-DFI.6.78","COG4115@2","S","YoeB-like toxin of bacterial type II toxin-antitoxin system"
"211108-DFI.6.78","COG3077@2","L","RelB antitoxin"
"211108-DFI.6.78","COG0020@2","H","Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids"
"211108-DFI.6.78","COG0465@2","O","Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins"
"211108-DFI.6.78","COG0745@2","T","COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain"
"211108-DFI.6.78","COG0826@2","O","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG1387@2","E","histidinol phosphate phosphatase, HisJ family"
"211108-DFI.6.78","COG0057@2","C","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG0575@2","I","Belongs to the CDS family"
"211108-DFI.6.78","COG0126@2","G","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG0149@2","G","Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)"
"211108-DFI.6.78","COG0696@2","G","Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate"
"211108-DFI.6.78","COG3786@2","S","protein conserved in bacteria"
"211108-DFI.6.78","COG0024@2","J","Metallopeptidase family M24"
"211108-DFI.6.78","COG1502@2","I","Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol"
"211108-DFI.6.78","COG0683@2","E","Periplasmic binding protein"
"211108-DFI.6.78","COG0559@2","P","Psort location CytoplasmicMembrane, score 10.00"
"211108-DFI.6.78","COG4177@2","P","Psort location CytoplasmicMembrane, score 10.00"
"211108-DFI.6.78","COG0411@2","E","Psort location CytoplasmicMembrane, score"
"211108-DFI.6.78","COG0410@2","E","Psort location CytoplasmicMembrane, score"
"211108-DFI.6.78","COG1102@2","F","Cytidylate kinase-like family"
"211108-DFI.6.78","COG0148@2","G","Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis"
"211108-DFI.6.78","COG1744@2","S","ABC transporter substrate-binding protein PnrA-like"
"211108-DFI.6.78","COG3845@2","P","ATPases associated with a variety of cellular activities"
"211108-DFI.6.78","COG4603@2","P","Branched-chain amino acid transport system / permease component"
"211108-DFI.6.78","COG1079@2","U","Branched-chain amino acid transport system / permease component"
"211108-DFI.6.78","COG1744@2","S","ABC transporter substrate-binding protein PnrA-like"
"211108-DFI.6.78","COG1314@2","U","Preprotein translocase SecG subunit"
"211108-DFI.6.78","COG0557@2","J","3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs"
"211108-DFI.6.78","COG0422@2","H","Catalyzes the synthesis of the hydroxymethylpyrimidine phosphate (HMP-P) moiety of thiamine from aminoimidazole ribotide (AIR) in a radical S-adenosyl-L-methionine (SAM)-dependent reaction"
"211108-DFI.6.78","COG1686@2","M","Belongs to the peptidase S11 family"
"211108-DFI.6.78","2ZC29@2","S","Psort location Cytoplasmic, score 8.87"
"211108-DFI.6.78","COG0296@2","G","Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position"
"211108-DFI.6.78","COG1354@2","D","Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves"
"211108-DFI.6.78","COG1386@2","D","Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves"
"211108-DFI.6.78","COG1069@2","H","Belongs to the ribulokinase family"
"211108-DFI.6.78","COG0371@2","C","Iron-containing alcohol dehydrogenase"
"211108-DFI.6.78","COG1609@2","K","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG1607@2","I","Thioesterase superfamily"
"211108-DFI.6.78","COG1620@2","C","L-lactate permease"
"211108-DFI.6.78","COG0277@2","C","glycolate oxidase, subunit GlcD"
"211108-DFI.6.78","COG2086@2","C","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG3655@2","K","DNA-binding helix-turn-helix protein"
"211108-DFI.6.78","COG2025@2","C","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG1960@2","C","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG3875@2","S","Psort location Cytoplasmic, score 8.87"
"211108-DFI.6.78","COG2186@2","K","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG1609@2","K","sporulation transcriptional regulator SpoIIID"
"211108-DFI.6.78","COG1762@2","H","PTS system, fructose-specific IIA component K02768"
"211108-DFI.6.78","COG1299@2","G","Psort location CytoplasmicMembrane, score"
"211108-DFI.6.78","COG1762@2","GKT","phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2"
"211108-DFI.6.78","COG3711@2","GKT","phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2"
"211108-DFI.6.78","COG2893@2","G","Psort location Cytoplasmic, score 9.98"
"211108-DFI.6.78","COG3444@2","G","Psort location Cytoplasmic, score 9.98"
"211108-DFI.6.78","COG3715@2","G","Psort location CytoplasmicMembrane, score 10.00"
"211108-DFI.6.78","COG3716@2","G","Psort location CytoplasmicMembrane, score 10.00"
"211108-DFI.6.78","COG4687@2","S","hmm pf06115"
"211108-DFI.6.78","COG1482@2","G","Cytoplasmic, score 8.87"
"211108-DFI.6.78","COG0147@2","EH","Part of a heterotetrameric complex that catalyzes the two-step biosynthesis of anthranilate, an intermediate in the biosynthesis of L-tryptophan. In the first step, the glutamine- binding beta subunit (TrpG) of anthranilate synthase (AS) provides the glutamine amidotransferase activity which generates ammonia as a substrate that, along with chorismate, is used in the second step, catalyzed by the large alpha subunit of AS (TrpE) to produce anthranilate. In the absence of TrpG, TrpE can synthesize anthranilate directly from chorismate and high concentrations of ammonia"
"211108-DFI.6.78","COG0147@2","EH","Part of a heterotetrameric complex that catalyzes the two-step biosynthesis of anthranilate, an intermediate in the biosynthesis of L-tryptophan. In the first step, the glutamine- binding beta subunit (TrpG) of anthranilate synthase (AS) provides the glutamine amidotransferase activity which generates ammonia as a substrate that, along with chorismate, is used in the second step, catalyzed by the large alpha subunit of AS (TrpE) to produce anthranilate. In the absence of TrpG, TrpE can synthesize anthranilate directly from chorismate and high concentrations of ammonia"
"211108-DFI.6.78","COG0512@2","EH","Peptidase C26"
"211108-DFI.6.78","COG0134@2","E","Belongs to the TrpC family"
"211108-DFI.6.78","COG0135@2","E","Belongs to the TrpF family"
"211108-DFI.6.78","COG2148@2","M","sugar transferase"
"211108-DFI.6.78","COG0133@2","E","The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine"
"211108-DFI.6.78","COG0451@2","GM","NAD dependent epimerase dehydratase family protein"
"211108-DFI.6.78","COG0159@2","E","The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate"
"211108-DFI.6.78","COG0260@2","E","Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides"
"211108-DFI.6.78","COG0372@2","C","citrate synthase"
"211108-DFI.6.78","COG1846@2","K","MarR family"
"211108-DFI.6.78","COG3956@2","S","MazG family"
"211108-DFI.6.78","COG0768@2","M","Papain-like cysteine protease AvrRpt2"
"211108-DFI.6.78","COG1887@2","M","teichoic acid biosynthesis protein B"
"211108-DFI.6.78","COG1209@2","M","Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis"
"211108-DFI.6.78","COG2002@2","K","SpoVT / AbrB like domain"
"211108-DFI.6.78","COG2148@2","M","sugar transferase"
"211108-DFI.6.78","COG0346@2","E","Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily"
"211108-DFI.6.78","COG0562@2","M","UDP-galactopyranose mutase"
"211108-DFI.6.78","COG0438@2","M","Glycosyl transferases group 1"
"211108-DFI.6.78","COG0463@2","M","Glycosyltransferase like family 2"
"211108-DFI.6.78","COG1216@2","M","group 2 family protein"
"211108-DFI.6.78","COG1143@2","C","Polysaccharide pyruvyl transferase"
"211108-DFI.6.78","COG1035@2","C","Coenzyme F420-reducing hydrogenase beta subunit"
"211108-DFI.6.78","COG0438@2","M","Glycosyltransferase, group 1 family protein"
"211108-DFI.6.78","32UVS@2","S","EpsG family"
"211108-DFI.6.78","COG0463@2","M","Glycosyltransferase like family 2"
"211108-DFI.6.78","COG1143@2","C","Polysaccharide pyruvyl transferase"
"211108-DFI.6.78","COG2244@2","C","Psort location CytoplasmicMembrane, score"
"211108-DFI.6.78","COG1835@2","I","Acyltransferase family"
"211108-DFI.6.78","COG1035@2","C","hydrogenase beta subunit"
"211108-DFI.6.78","COG1143@2","C","NADH dehydrogenase subunit I K00338"
"211108-DFI.6.78","2Z86D@2","S","Core-2/I-Branching enzyme"
"211108-DFI.6.78","2Z86D@2","S","Psort location Cytoplasmic, score"
"211108-DFI.6.78","COG1121@2","P","ABC transporter, ATP-binding protein"
